created_at,id,in_reply_to_screen_name,in_reply_to_user_id,retweeted_id,retweeted_screen_name,user_mentions_screen_name,user_mentions_id,text,user_id,screen_name,location,followersCount,replyCount,retweetCount,likeCount,quoteCount,latitudes,longitudes,withinQ
2020-06-04 03:31:16+00:00,1.27E+18,,,,,,1.27E+18,"Bitch please. 72% isn’t enough, bc that means 28% OF POLICE VIOLENCE WILL STILL OCCUR! We need 0% police violence against citizens! get this shit out of here we are THRU with incremental change, it is time to #AbolishThePolice #abolishICE https://t.co/BRsr3m0c4Z",2223971505,lvrainv,"Berkeley, CA",226,0,0,3,0,37.8708393,-122.272863,TRUE
2020-06-04 03:31:32+00:00,1.27E+18,,,,,"[User(username='NYPDnews', id=17393196, displayname='NYPD NEWS', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.27E+18,"You want people to go home but subways are closed, carpools turned off their services, bike share unavailable, and @NYPDnews are STEALING people PERSONAL bikes. 

Make It Make Sense! 

#AbolishThePolice 
#DefundThePolice 
#DeBlasioMustGo https://t.co/yjtNweZrfz",8.26E+17,AcirePolight,"Bushwick, Brooklyn ",326,0,1,1,0,40.6942696,-73.9187482,TRUE
2020-06-04 03:32:50+00:00,1.27E+18,,,,,,1.27E+18,"I mean, at this point, if you can't *at least* see where people are coming from when they say #DefundThePolice and #AbolishThePolice I don't think I can help you.",1408280670,THEmattlaff,"Buffalo, NY",383,1,1,1,0,42.8867166,-78.8783922,TRUE
2020-06-04 03:33:50+00:00,1.27E+18,,,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1268385410943561728/pu/img/uAaXVg7NK14Wt9Es.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1268385410943561728/pu/vid/320x568/SMAbepSiUK98DQpk.mp4?tag=10', bitrate=632000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1268385410943561728/pu/vid/360x640/fr774IsL83dWZah_.mp4?tag=10', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1268385410943561728/pu/pl/XpH-xkyXg9DO53Re.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1268385410943561728/pu/vid/720x1280/6fCQt0Ke652U62nO.mp4?tag=10', bitrate=2176000)], duration=16.463, views=67)]",,1.27E+18,"I’m so proud of my city 🖤
#BlackLivesMatter #NoJusticeNoPeace 
#AbolishThePolice 
#ICantBreath https://t.co/fq9yaUeVU0",1.16E+18,BotanicalBabe3,"Salt Lake City, UT",72,0,1,11,0,40.7596198,-111.8867975,TRUE
2020-06-04 03:40:30+00:00,1.27E+18,,,,,,1.27E+18,Thread of police brutality videos (obvs CW); long and horrible but critical watching to those who don't understand why we say #ACAB and #AbolishThePolice https://t.co/bAE1NaigHs,496219354,drtantatinycat,"Tucson, AZ, USA",976,0,0,0,0,32.2228765,-110.9748477,TRUE
2020-06-04 03:45:43+00:00,1.27E+18,,,,,,1.27E+18,#DefundThePolice #AbolishThePolice https://t.co/fPY9fUmmRP,275052497,hopewelive,"NY, NY",74,0,0,0,0,40.7127281,-74.0060152,TRUE
2020-06-04 03:57:35+00:00,1.27E+18,,,,,,1.27E+18,There is no reforming of something that is born from racist ideals. It has to go. #DefundThePolice #AbolishThePolice https://t.co/D8V0nUF8BY,7.36E+17,jemiyajacob,"Austin, TX",1144,0,2,4,0,30.2711286,-97.7436995,TRUE
2020-06-04 03:57:49+00:00,1.27E+18,,,,,,1.27E+18,#AbolishThePolice https://t.co/NPoysLgqYo,42366800,jennnbruce,Los Angeles,146,1,0,0,0,34.0536909,-118.242766,TRUE
2020-06-04 04:05:38+00:00,1.27E+18,,,,,,1.27E+18,#AbolishThePolice,105451733,harveybookr,"New Orleans, LA",11668,0,0,0,0,29.9499323,-90.0701156,TRUE
2020-06-04 04:07:00+00:00,1.27E+18,,,,,,1.27E+18,"Why don't these cops show any empathy? Because lacking empathy is literally a prerequisite to becoming a cop. 

#AbolishThePolice https://t.co/AnLLYmX765",7.06E+17,adwvn,"Philadelphia, PA",1373,0,0,0,0,39.9527237,-75.1635262,TRUE
